"","SYMBOL","GENENAME","ENTREZID","logFC","logCPM","F","PValue","FDR","direction","threshold"
"ENSMUSG00000104835","Gm5547","predicted gene 5547",433637,-0.838913469926528,-0.756975303771191,7.82654355578156,0.00917034910923295,0.886491655895817,"down","FALSE"
"ENSMUSG00000081434","Gm14165","ribosomal protein, large, P0 pseudogene",628060,1.82155936927302,-1.36737789348205,7.81377895265595,0.00922097672145102,0.886491655895817,"up","FALSE"
"ENSMUSG00000039286","Fndc3b","fibronectin type III domain containing 3B",72007,-0.444382893856719,4.92733007235542,7.81149298759109,0.00923007550254916,0.886491655895817,"down","FALSE"
"ENSMUSG00000002500","Rpl3l","ribosomal protein L3-like",66211,2.14318166741321,-0.934959246719809,7.80927924977292,0.00923889611176554,0.886491655895817,"up","FALSE"
"ENSMUSG00000076526","Igkv12-98","immunoglobulin kappa variable 12-98",435900,-3.02809154648547,-1.66798138410408,7.88097001154055,0.0093016911168625,0.886491655895817,"down","FALSE"
"ENSMUSG00000049892","Rasd1","RAS, dexamethasone-induced 1",19416,0.956403793564622,1.53607729145477,7.79284473767054,0.00930466675958082,0.886491655895817,"up","FALSE"
"ENSMUSG00000021194","Chga","chromogranin A",12652,-4.49050042377833,-2.31413552545034,8.35083145714175,0.00930645581813689,0.886491655895817,"down","FALSE"
"ENSMUSG00000026567","Adcy10","adenylate cyclase 10",271639,1.73966881674649,0.44588779505645,7.76239740708167,0.00942786703081612,0.886491655895817,"up","FALSE"
"ENSMUSG00000097316","Gm10516","predicted gene 10516",100038712,0.539423489603781,1.13934418639767,7.74398751071885,0.00950322029160494,0.886491655895817,"up","FALSE"
"ENSMUSG00000037953","A4gnt","alpha-1,4-N-acetylglucosaminyltransferase",333424,-3.07532326469721,-2.1424578482995,7.82776794659316,0.00951369061248753,0.886491655895817,"down","FALSE"
"ENSMUSG00000068452","Duox2","dual oxidase 2",214593,-1.97063285046505,-1.43817283072362,7.74039745120429,0.00951799095195313,0.886491655895817,"down","FALSE"
"ENSMUSG00000065036","Gm22362","predicted gene, 22362",115486329,-2.66463651095446,-2.32005707659069,7.78804253815259,0.00967543307310477,0.886491655895817,"down","FALSE"
"ENSMUSG00000029868","Trpv6","transient receptor potential cation channel, subfamily V, member 6",64177,-2.98341429491116,-2.29494169966855,7.88561881882877,0.00969057017497598,0.886491655895817,"down","FALSE"
"ENSMUSG00000030546","Plin1","perilipin 1",103968,1.60027163177746,-0.62109098990497,7.69324602516343,0.00971432419228708,0.886491655895817,"up","FALSE"
"ENSMUSG00000076668","Ighv7-4","immunoglobulin heavy variable 7-4",632654,-3.99443895339031,-2.43998063018098,8.71396622679398,0.00976474013524868,0.886491655895817,"down","FALSE"
"ENSMUSG00000024471","Myot","myotilin",58916,3.05556418394878,-1.5488452556654,7.67361758055465,0.00979735076357735,0.886491655895817,"up","FALSE"
"ENSMUSG00000028972","Car6","carbonic anhydrase 6",12353,1.98732175748441,-0.900415217974774,7.6690804568295,0.00981665212195485,0.886491655895817,"up","FALSE"
"ENSMUSG00000057729","Prtn3","proteinase 3",19152,-1.9065706043025,0.507093496837123,7.63925503592192,0.00994456755105371,0.886491655895817,"down","FALSE"
"ENSMUSG00000095676","Gm25099","predicted gene, 25099",115490089,-5.13447730741689,-2.15728641317773,8.3823076641787,0.00996056681653135,0.886491655895817,"down","FALSE"
"ENSMUSG00000024049","Myom1","myomesin 1",17929,1.29137039359647,3.57290370945526,7.63267171744344,0.00997304594324648,0.886491655895817,"up","FALSE"
"ENSMUSG00000018893","Mb","myoglobin",17189,3.59734569399812,1.96517794773496,7.71310796783102,0.00998877848578751,0.886491655895817,"up","FALSE"
"ENSMUSG00000076940","Iglv2","immunoglobulin lambda variable 2",110612,-2.3745408884421,0.113766464809367,7.61647489072113,0.0100434895739216,0.886491655895817,"down","FALSE"
"ENSMUSG00000024914","Drap1","Dr1 associated protein 1 (negative cofactor 2 alpha)",66556,0.272017091488758,6.13808766939195,7.59902383552397,0.0101199950312549,0.886491655895817,"up","FALSE"
"ENSMUSG00000074195","Clca4b","chloride channel accessory 4B",99709,-4.02758040175337,-1.95354406781142,8.12156797845164,0.0101613224700136,0.886491655895817,"down","FALSE"
"ENSMUSG00000034591","Slc41a2","solute carrier family 41, member 2",338365,-0.741841133272948,4.53609452367704,7.58775474863682,0.0101697358373961,0.886491655895817,"down","FALSE"
"ENSMUSG00000058488","Kl","klotho",16591,5.99100008785471,-1.58390160673663,8.58348449956733,0.0102175401485827,0.886491655895817,"up","FALSE"
"ENSMUSG00000053617","Sh3pxd2a","SH3 and PX domains 2A",14218,-0.515498706650606,4.81522874473503,7.55186535544268,0.0103299312133588,0.886491655895817,"down","FALSE"
"ENSMUSG00000076532","Igkv4-91","immunoglobulin kappa chain variable 4-91",434033,-2.01951012699798,-0.860831768592535,7.50861219703994,0.0105266574905907,0.886491655895817,"down","FALSE"
"ENSMUSG00000034203","Chchd4","coiled-coil-helix-coiled-coil-helix domain containing 4",72170,0.368823671745056,4.8149921723588,7.49858330533007,0.0105728519314479,0.886491655895817,"up","FALSE"
"ENSMUSG00000030806","Stx1b","syntaxin 1B",56216,-0.714308103242045,1.89491823033425,7.48860740350323,0.010619021473841,0.886491655895817,"down","FALSE"
"ENSMUSG00000022836","Mylk","myosin, light polypeptide kinase",107589,-0.394784632748729,6.3800427000014,7.48398451460413,0.0106404911367694,0.886491655895817,"down","FALSE"
"ENSMUSG00000005220","Corin","corin, serine peptidase",53419,-2.13973104605866,-1.80950838453716,7.47901468775902,0.0106636248133919,0.886491655895817,"down","FALSE"
"ENSMUSG00000025784","Clec3b","C-type lectin domain family 3, member b",21922,1.34771574600419,-0.637144979473438,7.47806143771639,0.0106680682860452,0.886491655895817,"up","FALSE"
"ENSMUSG00000021125","Arg2","arginase type II",11847,-1.4371268571969,2.69028773050377,7.47659943992284,0.0106748871516953,0.886491655895817,"down","FALSE"
"ENSMUSG00000046519","Golph3l","golgi phosphoprotein 3-like",229593,-0.289517270501057,3.02510666600757,7.46600418688495,0.0107244463344451,0.886491655895817,"down","FALSE"
"ENSMUSG00000008590","Htr3b","5-hydroxytryptamine (serotonin) receptor 3B",57014,3.09890369522804,-1.52439080407504,7.97710272338007,0.0107450159886889,0.886491655895817,"up","FALSE"
"ENSMUSG00000036858","Ptcra","pre T cell antigen receptor alpha",19208,1.85554928433052,-1.35193130769661,7.44014676088586,0.0108464498323911,0.890247529284347,"up","FALSE"
"ENSMUSG00000005054","Cstb","cystatin B",13014,0.332034358484464,6.11106063160579,7.40523491341901,0.0110135806610914,0.891291412133881,"up","FALSE"
"ENSMUSG00000001018","Snapin","SNAP-associated protein",20615,-0.223412099928727,4.29153728595029,7.39391163900781,0.0110683888254053,0.891291412133881,"down","FALSE"
"ENSMUSG00000073405","H2-T-ps","histocompatibility 2, T region locus, pseudogene",667803,1.4715421622839,3.05901196364101,7.38599049651399,0.0111069062936115,0.891291412133881,"up","FALSE"
"ENSMUSG00000047419","Cmya5","cardiomyopathy associated 5",76469,1.92779331219963,-0.850842410601498,7.3535973837525,0.0112659487662761,0.891291412133881,"up","FALSE"
"ENSMUSG00000038486","Sv2a","synaptic vesicle glycoprotein 2 a",64051,1.25870459843588,0.1168101487883,7.29707513274247,0.0115494371099837,0.891291412133881,"up","FALSE"
"ENSMUSG00000030257","Srgap3","SLIT-ROBO Rho GTPase activating protein 3",259302,-1.18184416910381,1.27177746141759,7.28193332508308,0.0116266953526097,0.891291412133881,"down","FALSE"
"ENSMUSG00000077611","LOC115488402","small nucleolar RNA SNORA74",115488402,-2.85498173346483,-2.27150702938569,7.28032518421147,0.011634933633188,0.891291412133881,"down","FALSE"
"ENSMUSG00000096515","Igkv14-100","immunoglobulin kappa chain variable 14-100",243439,-2.20754296276541,-1.51646311335093,7.35106493673527,0.0116675898004405,0.891291412133881,"down","FALSE"
"ENSMUSG00000106499","Gm9403","heat shock protein 90 alpha (cytosolic), class B member 1 pseudogene",668858,1.05883085769283,-0.80250932646416,7.2517007102725,0.01178264282772,0.891291412133881,"up","FALSE"
"ENSMUSG00000047115","Fam221a","family with sequence similarity 221, member A",231946,0.889916122090736,-0.0113307987106093,7.2499417255259,0.0117917860654396,0.891291412133881,"up","FALSE"
"ENSMUSG00000000823","Zfp512b","zinc finger protein 512B",269401,-0.304148579531219,5.12311305993487,7.23195846514905,0.0118857086005841,0.891291412133881,"down","FALSE"
"ENSMUSG00000040483","Xaf1","XIAP associated factor 1",327959,0.718735429334058,4.09668314907197,7.23168891317963,0.0118871226012385,0.891291412133881,"up","FALSE"
"ENSMUSG00000030556","Lrrc28","leucine rich repeat containing 28",67867,0.52179594369252,4.92825017935785,7.22476059868723,0.0119235297959864,0.891291412133881,"up","FALSE"
"ENSMUSG00000014813","Stc1","stanniocalcin 1",20855,-1.92253885004307,-1.19827366426214,7.22105992056699,0.0119430260831682,0.891291412133881,"down","FALSE"
"ENSMUSG00000042045","Sln","sarcolipin",66402,2.84271645088939,-1.77103293913286,7.28903855090292,0.0119850698377026,0.891291412133881,"up","FALSE"
"ENSMUSG00000049134","Nrap","nebulin-related anchoring protein",18175,2.13101796164316,-0.711949587176079,7.21129666695594,0.0119946289004081,0.891291412133881,"up","FALSE"
"ENSMUSG00000049521","Cdc42ep1","CDC42 effector protein (Rho GTPase binding) 1",104445,0.302026690071504,5.17868792904457,7.19451266609764,0.0120839085238407,0.891291412133881,"up","FALSE"
"ENSMUSG00000029829","Tmem213","transmembrane protein 213",77522,4.69540779565596,-1.9406992688252,7.66200005073559,0.0121531031878863,0.891291412133881,"up","FALSE"
"ENSMUSG00000025509","Pnpla2","patatin-like phospholipase domain containing 2",66853,0.364699459230107,7.07911067985541,7.17695603501275,0.0121780742846483,0.891291412133881,"up","FALSE"
"ENSMUSG00000024966","Stip1","stress-induced phosphoprotein 1",20867,0.283301724508832,6.67642681883276,7.16316479626193,0.0122526055548963,0.891291412133881,"up","FALSE"
"ENSMUSG00000037705","Tecta","tectorin alpha",21683,1.77475115473575,0.375535798170863,7.1405249178037,0.0123760382339935,0.891291412133881,"up","FALSE"
"ENSMUSG00000045942","BC049762","cDNA sequence BC049762",193286,0.837629279557373,1.27749020822182,7.13706487447862,0.0123950216092388,0.891291412133881,"up","FALSE"
"ENSMUSG00000055546","Timd4","T cell immunoglobulin and mucin domain containing 4",276891,-0.691901785667221,3.30199566456741,7.1360249285317,0.0124007334338813,0.891291412133881,"down","FALSE"
"ENSMUSG00000021612","Slc6a18","solute carrier family 6 (neurotransmitter transporter), member 18",22598,5.01969445793392,-2.06293908313767,8.02541307895048,0.0124462139829457,0.891291412133881,"up","FALSE"
"ENSMUSG00000023905","Tnfrsf12a","tumor necrosis factor receptor superfamily, member 12a",27279,0.888072301605045,5.82688349096574,7.12606486146276,0.0124555840381489,0.891291412133881,"up","FALSE"
"ENSMUSG00000060962","Dmkn","dermokine",73712,2.55361745369413,-2.10134574177004,7.11394565928184,0.0125226823785645,0.891291412133881,"up","FALSE"
"ENSMUSG00000053093","Myh7","myosin, heavy polypeptide 7, cardiac muscle, beta",140781,2.97671404382249,-1.23946743254225,7.17971415688257,0.0125679368073307,0.891291412133881,"up","FALSE"
"ENSMUSG00000001786","Fbxo7","F-box protein 7",69754,0.343646223683109,5.14660099051925,7.10109912597399,0.0125942384705433,0.891291412133881,"up","FALSE"
"ENSMUSG00000004939","Nmrk2","nicotinamide riboside kinase 2",69564,4.29412380493833,-2.32692725788027,7.98665938694122,0.0126206156144521,0.891291412133881,"up","FALSE"
"ENSMUSG00000094872","Igkv9-120","immunoglobulin kappa chain variable 9-120",434025,2.54719145448433,-0.0641264642056779,7.08826255957507,0.0126661849025532,0.891291412133881,"up","FALSE"
"ENSMUSG00000054128","H2-T18","histocompatibility 2, T region locus 18",15033,-3.07651579947259,-2.42854647591299,7.24604337135352,0.0126816839455474,0.891291412133881,"down","FALSE"
"ENSMUSG00000037111","Setd7","SET domain containing (lysine methyltransferase) 7",73251,0.365329919037835,4.1115904071249,7.07678122147869,0.0127309156155547,0.891291412133881,"up","FALSE"
"ENSMUSG00000076535","Igkv1-88","immunoglobulin kappa chain variable 1-88",692154,-2.6683534199832,-1.51196829539528,7.06923455689298,0.0127736595835318,0.891291412133881,"down","FALSE"
"ENSMUSG00000019194","Scn1b","sodium channel, voltage-gated, type I, beta",20266,0.433032007549437,3.2107689641007,7.06552448273628,0.0127947306776378,0.891291412133881,"up","FALSE"
"ENSMUSG00000076538","Igkv13-84","immunoglobulin kappa chain variable 13-84",692152,-2.15032968473718,0.374711955296889,7.04514608332576,0.0129111467774235,0.891291412133881,"down","FALSE"
"ENSMUSG00000000544","Gpa33","glycoprotein A33 (transmembrane)",59290,-2.75458727800906,-2.18005131134813,7.03060615074545,0.0129949158864058,0.891291412133881,"down","FALSE"
"ENSMUSG00000095180","Rhox5","reproductive homeobox 5",18617,1.83683698361752,-1.35723317556686,7.02616329559031,0.0130206307523623,0.891291412133881,"up","FALSE"
"ENSMUSG00000096632","Igkv9-124","immunoglobulin kappa chain variable 9-124",243431,-2.46291723435161,0.139178340408175,7.09063808512192,0.0130658440590219,0.891291412133881,"down","FALSE"
"ENSMUSG00000050668","Gpatch11","G patch domain containing 11",53951,0.24368298653939,3.7962448444273,7.00639003742929,0.0131357522980706,0.891291412133881,"up","FALSE"
"ENSMUSG00000078486","Perm1","PPARGC1 and ESRR induced regulator, muscle 1",74183,1.76604190163095,-1.24488619133235,7.00629460751022,0.0131363105857893,0.891291412133881,"up","FALSE"
"ENSMUSG00000054932","Afp","alpha fetoprotein",11576,1.63315739889388,10.4522519102349,7.00324810858581,0.0131541469479032,0.891291412133881,"up","FALSE"
"ENSMUSG00000053604","Rpia","ribose 5-phosphate isomerase A",19895,0.613034609070391,4.08250258521477,6.98682917554928,0.0132507313216939,0.894031334048019,"up","FALSE"
"ENSMUSG00000063894","Zkscan8","zinc finger with KRAB and SCAN domains 8",93681,-0.438789423652059,3.62091685762192,6.95091641258722,0.0134646979485513,0.904634537699503,"down","FALSE"
"ENSMUSG00000026726","Cubn","cubilin (intrinsic factor-cobalamin receptor)",65969,2.81839917899871,-1.04338826757376,6.94043752388799,0.0135278394854971,0.905057933309122,"up","FALSE"
"ENSMUSG00000073406","H2-Bl","histocompatibility 2, blastocyst",14963,0.842588856495716,1.77314123310856,6.91744712038466,0.0136675061474228,0.910576152240224,"up","FALSE"
"ENSMUSG00000032840","Spring1","SREBF pathway regulator in golgi 1",76792,0.323789426308072,4.8842673814152,6.89655881641075,0.0137957686143042,0.912761117759189,"up","FALSE"
"ENSMUSG00000025204","Ndufb8","NADH:ubiquinone oxidoreductase subunit B8",67264,0.290744205972452,6.84200808782731,6.89345345001907,0.0138149487772382,0.912761117759189,"up","FALSE"
"ENSMUSG00000022057","Adamdec1","ADAM-like, decysin 1",58860,-0.625506042304762,1.64431054284946,6.88272457680917,0.0138814396618146,0.913364312954849,"down","FALSE"
"ENSMUSG00000030970","Ctbp2","C-terminal binding protein 2",13017,-0.560495582435088,1.72110165655194,6.85886588991697,0.0140305573185457,0.918974916773976,"down","FALSE"
"ENSMUSG00000025129","Ppp1r27","protein phosphatase 1, regulatory subunit 27",68701,1.90687311610568,-0.802235294278211,6.84561928701864,0.0141141037945642,0.918974916773976,"up","FALSE"
"ENSMUSG00000028217","Cdh17","cadherin 17",12557,-2.71363436060379,-0.609059754237371,6.83877602428241,0.0141574770932352,0.918974916773976,"down","FALSE"
"ENSMUSG00000037234","Hook3","hook microtubule tethering protein 3",320191,-0.323785918623502,5.62365048792746,6.8324714326444,0.0141975651275763,0.918974916773976,"down","FALSE"
"ENSMUSG00000053054","Adh6a","alcohol dehydrogenase 6A (class V)",69117,-2.14062106237366,-1.68726392638959,6.82129378954208,0.0142689438488016,0.91915148001179,"down","FALSE"
"ENSMUSG00000026542","Apcs","serum amyloid P-component",20219,-0.696872473833024,6.05697208115853,6.75640887364763,0.0146911110557695,0.91915148001179,"down","FALSE"
"ENSMUSG00000031382","Asb11","ankyrin repeat and SOCS box-containing 11",68854,2.34085965198121,-1.12489908966949,6.7529338467875,0.014714102870508,0.91915148001179,"up","FALSE"
"ENSMUSG00000020766","Galk1","galactokinase 1",14635,0.552672283443698,5.82874058970226,6.74611378828212,0.0147593408185832,0.91915148001179,"up","FALSE"
"ENSMUSG00000026475","Rgs16","regulator of G-protein signaling 16",19734,1.50026693120102,5.75371578513925,6.73570399755647,0.0148286830613832,0.91915148001179,"up","FALSE"
"ENSMUSG00000015176","Nolc1","nucleolar and coiled-body phosphoprotein 1",70769,0.381829637038632,5.25583913395463,6.717858411663,0.0149483868890726,0.91915148001179,"up","FALSE"
"ENSMUSG00000039046","Usp6nl","USP6 N-terminal like",98910,-0.399289054011781,4.8400373090326,6.70851948512187,0.0150114507883908,0.91915148001179,"down","FALSE"
"ENSMUSG00000012211","Tex22","testis expressed gene 22",75671,2.89137665723229,-2.04922971819364,7.10931021723575,0.0151519162916443,0.91915148001179,"up","FALSE"
"ENSMUSG00000073018","Gm1070","predicted gene 1070",381785,1.92096696802898,0.364378576262465,6.68071360499189,0.0152009467402869,0.91915148001179,"up","FALSE"
"ENSMUSG00000058076","Sdhc","succinate dehydrogenase complex, subunit C, integral membrane protein",66052,0.227247408003541,7.80817560071193,6.66433348572212,0.0153137995233434,0.91915148001179,"up","FALSE"
"ENSMUSG00000062609","Kcnj15","potassium inwardly-rectifying channel, subfamily J, member 15",16516,1.80588338070486,-0.34765530071635,6.6619722891214,0.0153301426684762,0.91915148001179,"up","FALSE"
